Person.var_capitalMu,Person.var_capitalMu,Person.var_capitalSigma,Person.var_happinessMu,Person.var_happinessSigma,Person.var_salaryMu,Person.var_salarySigma,Person.var_total_value_destroyedMu,Person.var_total_value_destroyedSigma
-2.1736493048234524,0.5294674038887024,0.12368854135274887,-0.016446083784103394,0.14651183784008026,-0.08884316682815552,0.02192014828324318,0.08538971841335297,0.040502745658159256
-2.17104620765448,0.5294674038887024,0.12368854135274887,-0.016446083784103394,0.14651183784008026,-0.08884316682815552,0.02192014828324318,0.08538971841335297,0.040502745658159256
-2.125487414370605,0.5294674038887024,0.12368854135274887,-0.016446083784103394,0.14651183784008026,-0.08884316682815552,0.02192014828324318,0.08538971841335297,0.040502745658159256
-2.0310330262677367,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.944047950519087,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.8313686193408962,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.74777965884639,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.4858389012476345,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.410620259653828,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.3695905010163307,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.3207143527624428,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.2848962301712477,0.5140146017074585,0.11522059142589569,-0.026053011417388916,0.14730948209762573,-0.10843383520841599,0.025492455810308456,0.08691143989562988,0.03332212567329407
-1.210222474329841,0.4561023414134979,0.08806908130645752,-0.06364376097917557,0.08724570274353027,-0.1155242919921875,0.036246251314878464,0.054504286497831345,-0.004577763378620148
-1.178769936283493,0.4561023414134979,0.08806908130645752,-0.06364376097917557,0.08724570274353027,-0.1155242919921875,0.036246251314878464,0.054504286497831345,-0.004577763378620148
-1.146156516888331,0.4561023414134979,0.08806908130645752,-0.06364376097917557,0.08724570274353027,-0.1155242919921875,0.036246251314878464,0.054504286497831345,-0.004577763378620148
-1.131002776629636,0.4561023414134979,0.08806908130645752,-0.06364376097917557,0.08724570274353027,-0.1155242919921875,0.036246251314878464,0.054504286497831345,-0.004577763378620148
-1.0382620939955172,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-1.0336489910161666,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.9436281747299519,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.9282040329327602,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.8979791508937899,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.8686163714343091,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.8272149992191402,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.808303150184958,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.7863510467624354,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.743731289794113,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.7338703901094468,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.6754981834325794,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.6648623273473186,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.6508787121926967,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.647777511472935,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.5863288405882756,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.5592595744138855,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.5425976868519351,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.534105051005898,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.5307149802106266,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.49792807356799557,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.458091295663161,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.4474382028860134,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.4317027717456718,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.42680499594393045,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.3699912036856649,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.2717534939971195,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.20485615663572046,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.18948848294473475,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.1145326174430202,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.005542373934445721,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
-0.001582148708638465,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.026046203799164065,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.05094964606729175,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.06773661494477244,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.07472321288321665,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.09128979864402256,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.11191165664309587,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.11672832264282101,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.12452533725794657,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.1302538842740306,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.16475827299689752,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.18782044128295186,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.2200170893525987,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.2300166261436524,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.2611956721481768,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.2719817748024603,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.3326645296016391,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.3338171212105272,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.3487831940168772,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.3499298155903428,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.36277022986030527,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.368877649448926,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.37813212592805767,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.4420516835315805,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.4457261757519467,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.4507704086195455,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.46007524675712563,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.4817560714764272,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.6655917806353566,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.801695540463174,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.9193532754159427,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.9457143640109354,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.9502171195119381,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
0.9995037581482831,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
1.056376020646164,0.4236656129360199,0.07046093046665192,-0.05987480282783508,0.07000099122524261,-0.08537617325782776,0.031647082418203354,0.06979966163635254,-0.006743330508470535
1.134936706000455,0.4661378562450409,0.08810108155012131,-0.02019353210926056,0.09706327319145203,-0.07679910212755203,0.02422536537051201,0.027668561786413193,-0.002888765186071396
1.1775154060671797,0.4644784927368164,0.10005991160869598,-0.013141244649887085,0.07520146667957306,-0.05564826726913452,0.05794631317257881,0.004156455397605896,-0.016946371644735336
1.3806244816582276,0.4678618609905243,0.11241448670625687,-0.002217903733253479,0.0565599724650383,-0.07333838939666748,0.0564836710691452,0.040775373578071594,-0.014512438327074051
1.4127665817693917,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.4133319660760137,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.525085484490949,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.704440791489516,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.7088457634627483,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.74075780337136,0.4457499086856842,0.06726586818695068,0.025696884840726852,0.0633966401219368,-0.055077675729990005,0.007632046937942505,0.03726731240749359,-0.0037019141018390656
1.8167391765258096,0.4509158730506897,0.05404553934931755,0.026628058403730392,0.08850503712892532,-0.08213162422180176,0.00047399476170539856,0.017773885279893875,-0.01081245020031929
1.8522574143036412,0.4509158730506897,0.05404553934931755,0.026628058403730392,0.08850503712892532,-0.08213162422180176,0.00047399476170539856,0.017773885279893875,-0.01081245020031929
1.871647763336853,0.4509158730506897,0.05404553934931755,0.026628058403730392,0.08850503712892532,-0.08213162422180176,0.00047399476170539856,0.017773885279893875,-0.01081245020031929
2.002797524973333,0.4509158730506897,0.05404553934931755,0.026628058403730392,0.08850503712892532,-0.08213162422180176,0.00047399476170539856,0.017773885279893875,-0.01081245020031929
2.0070168513282742,0.4509158730506897,0.05404553934931755,0.026628058403730392,0.08850503712892532,-0.08213162422180176,0.00047399476170539856,0.017773885279893875,-0.01081245020031929
2.121722596017738,0.48737961053848267,0.06688439100980759,0.04756563529372215,0.07713291794061661,-0.017528153955936432,-0.04645034298300743,-0.020712852478027344,0.018786422908306122
2.205615749250822,0.48737961053848267,0.06688439100980759,0.04756563529372215,0.07713291794061661,-0.017528153955936432,-0.04645034298300743,-0.020712852478027344,0.018786422908306122
2.2081413896984645,0.48737961053848267,0.06688439100980759,0.04756563529372215,0.07713291794061661,-0.017528153955936432,-0.04645034298300743,-0.020712852478027344,0.018786422908306122
2.48316155817242,0.6505821347236633,0.09631448984146118,-0.04335251450538635,-0.015597593039274216,0.014431528747081757,-0.04758765548467636,-0.017936792224645615,0.02011893317103386
